,Bacteria,Drug,reference,doi,time (hr),MDR,MDR,MIC_drug (μg/ml),Phylum,Class,Order,Family,Genus,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,smile,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
757,Acinetobacter baumannii,Gentamycin,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,2.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,11.12947795,11.12947795,0.061970558,-1.291217054,0.05709488,51.03125,1390.728,1266.744,1389.901796,564.0,0.0,0.185231785,-0.387562324,0.387562324,0.185231785,0.395833333,0.666666667,0.947916667,16.73785432,9.837011352,2.552270081,-2.481586225,2.363968832,-2.683814006,5.05972073,-0.306890434,0.797905866,2.03e-07,2316.270904,71.21335608,57.17440238,57.17440238,45.03462603,33.98734932,33.98734932,28.75483634,28.75483634,20.60219018,20.60219018,14.59690983,14.59690983,-1.44,7.3e+22,81.85352001,35.36044264,19.48443978,562.6789106,187.1385987,90.05074909,37.74016038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5967685,54.87948304,74.38359003,102.801102,0.0,0.0,21.26715442,63.07034225,323.0946608,54.55609023,0.0,0.0,0.0,84.33749666,0.0,0.0,0.0,331.203417,56.84235545,0.0,92.4060806,0.0,0.0,0.0,0.0,627.17,182.1674769,45.95874655,0.0,68.3417492,45.06968614,19.26246487,0.0,41.91422755,20.89514638,21.26715442,119.9126977,70.42808509,0.0,0.0,108.3305833,63.84645139,0.0,-6.837997493,-13.28504912,8.697258766,6.737334779,1.0,96.0,35.0,36.0,3.0,6.0,9.0,0.0,0.0,0.0,36.0,24.0,36.0,19.0,3.0,6.0,9.0,9.0,-10.8924,345.4534,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Acinetobacter baumannii,Imipenem,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,8.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,11.93841503,11.93841503,0.052549131,-1.104253643,0.224451862,26.1,299.352,282.216,299.093977,110.0,0.0,0.352950907,-0.476539274,0.476539274,0.352950907,1.7,2.4,2.95,32.16655686,9.833875079,2.561482695,-2.440384535,2.463138387,-2.61353862,8.026777256,-0.16063958,2.685859219,2.087764501,477.3228933,14.86144284,10.99710708,11.81360366,9.485269665,6.313663154,7.299261714,4.769957714,5.959680419,3.515374552,4.632100387,2.665082282,3.742383792,-1.54,26780.70227,14.86053701,5.840285926,2.403239498,120.0820175,20.42975312,5.697039313,0.0,5.907179729,0.0,5.969305288,10.20382079,4.794537184,0.0,11.76188495,0.0,6.9237372,23.62356815,24.40224863,19.80212916,29.97690533,5.409283606,10.21669833,5.917906046,25.49036604,12.29761001,10.60217583,0.0,0.0,5.316788604,0.0,0.0,11.76188495,57.77140213,9.589074368,11.32718965,13.34455882,10.60217583,0.0,0.0,0.0,113.72,17.99117772,19.80212916,0.0,17.64605987,23.62356815,6.338535363,16.66179468,6.9237372,0.0,5.316788604,5.409283606,0.0,1.381147959,25.24155097,28.42407168,0.052549131,-1.291253044,-0.229817754,0.808163327,2.113587727,0.0,0.583333333,20.0,4.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,8.0,7.0,0.0,1.0,1.0,2.0,-0.17603,74.328,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
759,Acinetobacter baumannii,Meropenem,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,8.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,12.34083946,12.34083946,0.007569076,-1.11933621,0.558825196,34.57692308,383.47,358.27,383.1514919,144.0,0.0,0.352962451,-0.476539137,0.476539137,0.352962451,1.384615385,2.038461538,2.576923077,32.16668618,9.790028589,2.598097811,-2.459017452,2.513201937,-2.631271003,8.033282493,-0.1626547,3.093001551,1.780441075,677.309498,19.33398062,15.30016272,16.1166593,12.14564217,8.745150342,9.624803153,7.440965421,8.783160753,5.434122164,6.945640337,4.151087228,5.629801743,-1.58,527310.3694,19.18906502,6.861797828,2.913461251,156.1369017,25.32966286,5.697039313,0.0,11.81435946,0.0,5.969305288,9.589074368,4.794537184,0.0,11.76188495,6.9237372,13.34455882,36.71308096,24.10555409,24.59666634,29.5455497,0.0,15.11660807,11.83581209,43.7058821,20.64010037,10.60217583,0.0,0.0,5.316788604,0.0,0.0,11.76188495,81.87422545,14.38361155,11.83581209,20.26829602,10.60217583,0.0,0.0,0.0,110.18,17.99117772,24.59666634,0.0,40.76292451,17.87071454,0.0,16.66179468,25.9189909,6.9237372,5.316788604,0.0,0.0,1.445548942,39.79453641,22.78349413,0.038690844,-2.13558232,-0.56793887,-0.19045316,4.078991593,3.4193791,0.705882353,26.0,3.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,9.0,5.0,0.0,2.0,2.0,3.0,-0.308,96.1113,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Acinetobacter baumannii,Cefazolin,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,16.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,12.59807743,12.59807743,0.015312526,-1.160962284,0.405190454,21.0,454.519,440.407,454.0300139,152.0,0.0,0.352158498,-0.476560678,0.476560678,0.352158498,1.413793103,2.24137931,2.896551724,32.19471231,10.03057668,2.536350125,-2.490297174,2.412818858,-2.703841703,8.014503377,-0.150372879,3.345806278,1.437412095,990.9137443,20.54324112,14.88056966,17.3300594,13.93556075,8.267999599,11.11884953,6.095372751,9.604477186,4.140728478,7.538646067,2.898885851,6.199438783,-2.52,4550942.279,19.78162067,8.076871617,3.970577608,175.6678606,10.423316,34.99245313,4.339655681,5.907179729,5.907179729,5.969305288,14.4889841,9.476340119,0.0,27.05793037,23.09867083,22.92361192,11.50570721,0.0,19.49013895,52.64422052,0.0,40.62131689,0.0,29.22386293,11.50570721,22.60508761,0.0,0.0,5.316788604,0.0,0.0,34.86055578,81.11614128,20.92836796,6.9237372,5.007623697,21.9371196,0.0,0.0,0.0,156.09,29.19937839,19.49013895,0.0,12.24179572,17.07881174,9.347279378,50.76958852,0.0,6.9237372,31.03960422,0.0,1.978424632,4.242892128,37.81929318,31.12559746,0.626742533,-1.188987321,-0.77930935,1.290194444,1.718485634,0.0,0.428571429,29.0,2.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,12.0,2.0,15.0,7.0,0.0,1.0,1.0,4.0,-0.63608,102.8715,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
761,Acinetobacter baumannii,Ceftazidime,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,16.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,13.11432809,13.11432809,0.026488473,-1.753218546,0.14740151,19.67567568,546.587,524.411,546.099139,194.0,0.0,0.349825159,-0.54319073,0.54319073,0.349825159,1.351351351,2.054054054,2.648648649,32.1666812,10.01930101,2.531707338,-2.50033944,2.397776981,-2.713974382,7.998363913,-0.688622951,3.279136562,1.551044932,1323.781459,26.90504844,19.61242029,21.24541345,17.49090819,10.83246207,12.76086967,8.566011457,10.56068493,5.537756986,7.551281319,3.562691225,5.44568251,-3.98,130887863.9,26.09349825,10.17803037,5.266772289,218.156211,30.89563664,17.10964164,29.78168703,5.601050811,11.81435946,5.969305288,14.4889841,14.34561535,0.0,23.09867083,11.2220798,13.8474744,28.83875504,11.6663446,38.79589176,57.69488434,0.0,15.20067686,5.155712727,37.40899526,11.48652108,52.93692296,0.0,0.0,20.72408312,5.13155848,0.0,23.09867083,67.22468874,30.56049373,0.0,19.54140239,52.39870769,0.0,0.0,0.0,191.22,40.76973449,29.39120353,0.0,28.7789672,11.32595814,16.23669561,30.98942212,29.09352093,6.066367068,15.45647985,10.57125606,1.781343351,2.320045105,59.63486168,28.36505871,3.830931506,-4.006866212,4.364278804,3.550427347,2.743253047,0.0,0.318181818,37.0,4.0,13.0,0.0,2.0,2.0,0.0,2.0,2.0,11.0,3.0,15.0,9.0,0.0,1.0,1.0,4.0,-1.2992,129.5559,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
762,Acinetobacter baumannii,Cefotaxime,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,32.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],12.64706907,12.64706907,0.0,-1.569294951,0.127146262,20.25806452,477.456,461.328,477.0388841,160.0,0.0,1.0,-0.543192876,1.0,0.543192876,1.451612903,2.161290323,2.709677419,,,,,,,,,3.126347728,3.41e-06,979.313515,21.99927104,16.73949004,20.3724832,14.23928986,8.389819814,10.31822742,6.074266261,8.068939734,4.139063971,6.152588304,2.873311205,4.748348729,-2.13,4041551.635,25.13334404,10.45531285,5.203688724,206.0372663,30.5259722,30.82632114,10.84324348,0.0,11.81435946,35.52659132,19.28352128,4.983978521,0.0,23.09867083,5.155712727,0.0,23.62975811,11.6663446,63.4164137,57.69488434,0.0,15.20067686,5.155712727,18.33945084,25.20320059,22.34413461,0.0,0.0,45.71426951,5.13155848,0.0,23.09867083,70.23379004,28.75260027,0.0,12.61766519,21.80591934,0.0,0.0,0.0,176.34,35.16868368,24.28467613,0.0,69.72433692,0.0,16.23669561,31.17548246,0.0,0.0,20.29406844,10.47053043,4.850653423,2.31866822,57.54433745,18.83099006,5.46480463,-3.347918795,-0.995218306,0.0,0.919196101,1.247820547,0.375,31.0,3.0,12.0,0.0,2.0,2.0,0.0,1.0,1.0,12.0,2.0,15.0,7.0,0.0,1.0,1.0,3.0,-4.9532,103.7611,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
763,Acinetobacter baumannii,Cefepime,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,16.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,12.89283297,12.89283297,0.061522346,-1.366845971,0.212040946,24.75,480.572,456.38,480.1249599,172.0,0.0,0.275863469,-0.543191095,0.543191095,0.275863469,1.4375,2.15625,2.75,32.16668081,10.01557047,2.533936901,-2.507812421,2.406059936,-2.714626073,7.998385404,-0.892545382,3.37256128,1.517605262,1015.601658,23.04324112,17.69863418,19.33162734,15.2370012,10.08879328,12.01720088,8.225947454,10.22062093,5.907879114,7.921403446,4.41280871,6.295799994,-2.64,15128126.13,22.5502561,8.713409213,4.068204696,192.4075997,30.2721401,30.76419558,10.84324348,0.0,11.81435946,0.0,14.4889841,4.983978521,0.0,23.09867083,5.155712727,0.0,29.54766415,31.8035294,28.81075839,51.72557906,0.0,15.20067686,5.155712727,24.25735689,45.27825983,22.34413461,0.0,0.0,16.15698348,5.13155848,0.0,23.09867083,88.82257485,19.22120014,0.0,18.53557124,21.80591934,0.0,0.0,0.0,150.04,29.19937839,19.49013895,0.0,22.23421079,17.87071454,41.75097279,23.77159222,5.38006277,0.0,22.50415183,10.57125606,0.757092298,2.570578125,47.67048164,19.60300623,6.386774392,-2.060250491,-0.890744573,2.208234982,2.528098147,3.393395916,0.526315789,32.0,3.0,11.0,0.0,3.0,3.0,0.0,1.0,1.0,10.0,2.0,13.0,7.0,0.0,2.0,2.0,4.0,-1.2799,117.1475,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
764,Acinetobacter baumannii,Aztreonam,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,16.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,12.56214191,12.56214191,0.034953586,-4.756268639,0.174788225,20.5,435.44,418.304,435.0518545,154.0,0.0,0.362075147,-0.478227032,0.478227032,0.362075147,1.464285714,2.071428571,2.5,32.24529764,10.00401162,2.513331129,-2.416338874,2.230948535,-2.707807209,7.836563837,-0.160844617,2.97184731,2.259276298,953.8851353,21.43879311,14.81145538,16.44444854,12.75274331,7.578995897,9.855612118,6.221230582,8.399971119,3.730567932,5.414072403,2.112845558,3.543513742,-2.78,690205.594,21.51929232,7.325918986,4.204134384,162.5903107,20.99457206,11.73576882,10.84324348,5.601050811,11.81435946,16.27347016,14.14182424,14.0837317,8.417796984,11.33678588,5.155712727,20.7712116,5.38006277,6.041840829,37.29827439,50.26785898,0.0,14.60598312,5.155712727,38.45594407,5.733667477,11.07399077,0.0,0.0,11.05045608,5.13155848,0.0,11.33678588,68.54635098,29.52536501,0.0,26.46513959,10.5357755,0.0,0.0,0.0,201.58,51.48424709,22.80140854,0.0,15.13070247,0.0,11.33678588,26.15127437,0.0,0.0,15.45647985,20.23053333,31.44978821,0.979690542,44.39737832,16.33475116,3.256457089,-3.375611657,-2.312338973,0.0,3.692820625,-4.756268639,0.461538462,28.0,5.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,4.0,15.0,7.0,0.0,1.0,1.0,2.0,-1.1725,95.6505,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
765,Acinetobacter baumannii,Ampicillin,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,16.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,12.33417297,12.33417297,0.374515411,-1.033228263,0.674878289,28.70833333,349.412,330.26,349.1096271,128.0,0.0,0.327399385,-0.479672802,0.479672802,0.327399385,1.333333333,1.958333333,2.541666667,32.16690623,9.954473241,2.637630874,-2.433840923,2.502952871,-2.706287101,8.013147837,-0.16071006,2.80395312,1.711293316,693.8227554,17.64589989,13.30092304,14.11741963,11.23688799,7.575211293,8.454864104,6.47275966,8.243644799,4.413850051,5.985380646,3.200201818,4.825598408,-2.06,206112.986,16.78578614,5.784053911,2.552214839,143.1206586,21.05689321,23.4993953,0.0,11.81435946,0.0,5.969305288,9.589074368,4.794537184,0.0,11.76188495,30.33183534,19.41092589,4.747022453,0.0,19.49013895,29.5455497,0.0,10.21669833,5.733667477,42.09389215,0.0,35.89528683,0.0,0.0,11.05045608,0.0,0.0,11.76188495,49.9946788,14.38361155,0.0,25.45276672,30.33183534,0.0,0.0,0.0,112.73,34.74902996,19.49013895,0.0,11.28105254,5.563451492,0.0,16.66179468,38.11294267,6.066367068,5.316788604,5.733667477,-0.617873281,1.384119373,37.45871784,11.66885747,6.593297141,-1.856869189,6.376417836,0.0,3.576666142,0.0,0.4375,24.0,4.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,3.0,8.0,4.0,0.0,2.0,2.0,3.0,0.3181,89.0289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Acinetobacter baumannii,Piperacillin ,https://pubs.acs.org/doi/full/10.1021/ja4058635,,24.0,,0,64.0,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,pathogenic,n,24.0,36.0,48.0,37.0,2.0,urine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
